RiverMile,Lat,Long
-6.97,36.8741,-111.5504
-6.96,36.8741,-111.5505
-6.95,36.874,-111.5507
-6.94,36.8739,-111.5508
-6.93,36.8738,-111.551
-6.92,36.8737,-111.5511
-6.91,36.8737,-111.5513
-6.9,36.8736,-111.5514
-6.89,36.8735,-111.5516
-6.88,36.8735,-111.5518
-6.87,36.8734,-111.5519
-6.86,36.8733,-111.5521
-6.85,36.8733,-111.5523
-6.84,36.8732,-111.5524
-6.83,36.8732,-111.5526
-6.82,36.8731,-111.5528
-6.81,36.8731,-111.5529
-6.8,36.8731,-111.5531
-6.79,36.8731,-111.5533
-6.78,36.873,-111.5535
-6.77,36.873,-111.5537
-6.76,36.873,-111.5538
-6.75,36.873,-111.554
-6.74,36.8731,-111.5542
-6.73,36.8731,-111.5544
-6.72,36.8731,-111.5546
-6.71,36.8731,-111.5547
-6.7,36.8732,-111.5549
-6.69,36.8732,-111.5551
-6.68,36.8733,-111.5552
-6.67,36.8733,-111.5554
-6.66,36.8734,-111.5556
-6.65,36.8734,-111.5557
-6.64,36.8735,-111.5559
-6.63,36.8736,-111.5561
-6.62,36.8736,-111.5563
-6.61,36.8736,-111.5564
-6.6,36.8737,-111.5566
-6.59,36.8737,-111.5568
-6.58,36.8738,-111.5569
-6.57,36.8738,-111.5571
-6.56,36.8739,-111.5573
-6.55,36.8739,-111.5574
-6.54,36.874,-111.5576
-6.53,36.874,-111.5578
-6.52,36.8741,-111.558
-6.51,36.8741,-111.5581
-6.5,36.8742,-111.5583
-6.49,36.8742,-111.5585
-6.48,36.8743,-111.5586
-6.47,36.8743,-111.5588
-6.46,36.8744,-111.559
-6.45,36.8744,-111.5592
-6.44,36.8744,-111.5593
-6.43,36.8745,-111.5595
-6.42,36.8745,-111.5597
-6.41,36.8745,-111.5599
-6.4,36.8746,-111.56
-6.39,36.8746,-111.5602
-6.38,36.8747,-111.5604
-6.37,36.8747,-111.5605
-6.36,36.8747,-111.5607
-6.35,36.8747,-111.5609
-6.34,36.8748,-111.5611
-6.33,36.8748,-111.5613
-6.32,36.8748,-111.5614
-6.31,36.8748,-111.5616
-6.3,36.8748,-111.5618
-6.29,36.8749,-111.562
-6.28,36.8749,-111.5622
-6.27,36.8749,-111.5623
-6.26,36.8749,-111.5625
-6.25,36.8749,-111.5627
-6.24,36.875,-111.5629
-6.23,36.875,-111.5631
-6.22,36.875,-111.5632
-6.21,36.875,-111.5634
-6.2,36.875,-111.5636
-6.19,36.875,-111.5638
-6.18,36.875,-111.564
-6.17,36.8749,-111.5641
-6.16,36.8749,-111.5643
-6.15,36.8749,-111.5645
-6.14,36.8748,-111.5647
-6.13,36.8748,-111.5648
-6.12,36.8747,-111.565
-6.11,36.8746,-111.5651
-6.1,36.8745,-111.5653
-6.09,36.8744,-111.5654
-6.08,36.8743,-111.5656
-6.07,36.8742,-111.5657
-6.06,36.8741,-111.5658
-6.05,36.874,-111.5659
-6.04,36.8739,-111.566
-6.03,36.8737,-111.5661
-6.02,36.8736,-111.5661
-6.01,36.8735,-111.5662
-6,36.8733,-111.5663
-5.99,36.8732,-111.5663
-5.98,36.8731,-111.5664
-5.97,36.8729,-111.5664
-5.96,36.8728,-111.5664
-5.95,36.8726,-111.5665
-5.94,36.8725,-111.5665
-5.93,36.8723,-111.5665
-5.92,36.8722,-111.5665
-5.91,36.8721,-111.5665
-5.9,36.8719,-111.5665
-5.89,36.8718,-111.5665
-5.88,36.8716,-111.5666
-5.87,36.8715,-111.5665
-5.86,36.8713,-111.5665
-5.85,36.8712,-111.5665
-5.84,36.871,-111.5665
-5.83,36.8709,-111.5665
-5.82,36.8708,-111.5665
-5.81,36.8706,-111.5665
-5.8,36.8705,-111.5664
-5.79,36.8703,-111.5664
-5.78,36.8702,-111.5664
-5.77,36.8701,-111.5663
-5.76,36.8699,-111.5662
-5.75,36.8698,-111.5662
-5.74,36.8697,-111.5661
-5.73,36.8695,-111.566
-5.72,36.8694,-111.5659
-5.71,36.8693,-111.5658
-5.7,36.8691,-111.5657
-5.69,36.869,-111.5656
-5.68,36.8689,-111.5655
-5.67,36.8688,-111.5654
-5.66,36.8687,-111.5653
-5.65,36.8685,-111.5652
-5.64,36.8684,-111.5651
-5.63,36.8683,-111.565
-5.62,36.8682,-111.5649
-5.61,36.8681,-111.5648
-5.6,36.868,-111.5647
-5.59,36.8679,-111.5646
-5.58,36.8678,-111.5644
-5.57,36.8676,-111.5643
-5.56,36.8675,-111.5642
-5.55,36.8674,-111.5641
-5.54,36.8673,-111.5639
-5.53,36.8672,-111.5638
-5.52,36.8671,-111.5637
-5.51,36.867,-111.5636
-5.5,36.8669,-111.5635
-5.49,36.8668,-111.5634
-5.48,36.8667,-111.5633
-5.47,36.8666,-111.5631
-5.46,36.8664,-111.563
-5.45,36.8663,-111.5629
-5.44,36.8662,-111.5628
-5.43,36.8661,-111.5627
-5.42,36.866,-111.5626
-5.41,36.8659,-111.5625
-5.4,36.8657,-111.5624
-5.39,36.8656,-111.5623
-5.38,36.8655,-111.5622
-5.37,36.8654,-111.5621
-5.36,36.8653,-111.562
-5.35,36.8652,-111.5619
-5.34,36.865,-111.5618
-5.33,36.8649,-111.5617
-5.32,36.8648,-111.5616
-5.31,36.8647,-111.5615
-5.3,36.8645,-111.5614
-5.29,36.8644,-111.5613
-5.28,36.8643,-111.5612
-5.27,36.8642,-111.5611
-5.26,36.864,-111.561
-5.25,36.8639,-111.5609
-5.24,36.8638,-111.5608
-5.23,36.8637,-111.5607
-5.22,36.8635,-111.5606
-5.21,36.8634,-111.5606
-5.2,36.8633,-111.5605
-5.19,36.8632,-111.5604
-5.18,36.863,-111.5603
-5.17,36.8629,-111.5602
-5.16,36.8628,-111.5601
-5.15,36.8627,-111.56
-5.14,36.8626,-111.5599
-5.13,36.8625,-111.5597
-5.12,36.8623,-111.5596
-5.11,36.8622,-111.5595
-5.1,36.8621,-111.5594
-5.09,36.862,-111.5593
-5.08,36.8619,-111.5592
-5.07,36.8618,-111.559
-5.06,36.8617,-111.5589
-5.05,36.8616,-111.5588
-5.04,36.8615,-111.5587
-5.03,36.8614,-111.5585
-5.02,36.8613,-111.5584
-5.01,36.8612,-111.5583
-5,36.8611,-111.5582
-4.99,36.861,-111.558
-4.98,36.8609,-111.5579
-4.97,36.8608,-111.5578
-4.96,36.8607,-111.5576
-4.95,36.8605,-111.5575
-4.94,36.8605,-111.5574
-4.93,36.8603,-111.5573
-4.92,36.8602,-111.5571
-4.91,36.8601,-111.557
-4.9,36.86,-111.5569
-4.89,36.8599,-111.5568
-4.88,36.8598,-111.5566
-4.87,36.8597,-111.5565
-4.86,36.8596,-111.5564
-4.85,36.8595,-111.5563
-4.84,36.8594,-111.5561
-4.83,36.8593,-111.556
-4.82,36.8592,-111.5559
-4.81,36.8591,-111.5558
-4.8,36.859,-111.5556
-4.79,36.8589,-111.5555
-4.78,36.8588,-111.5554
-4.77,36.8587,-111.5552
-4.76,36.8586,-111.5551
-4.75,36.8585,-111.5549
-4.74,36.8584,-111.5548
-4.73,36.8583,-111.5547
-4.72,36.8582,-111.5545
-4.71,36.8581,-111.5544
-4.7,36.858,-111.5543
-4.69,36.8579,-111.5541
-4.68,36.8578,-111.554
-4.67,36.8577,-111.5539
-4.66,36.8577,-111.5537
-4.65,36.8576,-111.5536
-4.64,36.8575,-111.5535
-4.63,36.8574,-111.5533
-4.62,36.8573,-111.5532
-4.61,36.8572,-111.5531
-4.6,36.8571,-111.5529
-4.59,36.857,-111.5528
-4.58,36.8569,-111.5527
-4.57,36.8568,-111.5526
-4.56,36.8567,-111.5524
-4.55,36.8566,-111.5523
-4.54,36.8565,-111.5522
-4.53,36.8564,-111.552
-4.52,36.8563,-111.5519
-4.51,36.8562,-111.5518
-4.5,36.8561,-111.5516
-4.49,36.8559,-111.5515
-4.48,36.8558,-111.5514
-4.47,36.8557,-111.5513
-4.46,36.8556,-111.5511
-4.45,36.8555,-111.551
-4.44,36.8554,-111.5509
-4.43,36.8553,-111.5508
-4.42,36.8552,-111.5506
-4.41,36.8551,-111.5505
-4.4,36.855,-111.5504
-4.39,36.8549,-111.5503
-4.38,36.8548,-111.5501
-4.37,36.8547,-111.55
-4.36,36.8546,-111.5499
-4.35,36.8545,-111.5498
-4.34,36.8544,-111.5496
-4.33,36.8543,-111.5495
-4.32,36.8542,-111.5493
-4.31,36.8541,-111.5492
-4.3,36.854,-111.5491
-4.29,36.8539,-111.5489
-4.28,36.8538,-111.5488
-4.27,36.8537,-111.5487
-4.26,36.8536,-111.5485
-4.25,36.8535,-111.5484
-4.24,36.8535,-111.5482
-4.23,36.8534,-111.5481
-4.22,36.8533,-111.548
-4.21,36.8532,-111.5478
-4.2,36.8531,-111.5477
-4.19,36.853,-111.5476
-4.18,36.8529,-111.5474
-4.17,36.8528,-111.5473
-4.16,36.8527,-111.5472
-4.15,36.8526,-111.547
-4.14,36.8525,-111.5469
-4.13,36.8524,-111.5468
-4.12,36.8523,-111.5466
-4.11,36.8522,-111.5465
-4.1,36.8521,-111.5464
-4.09,36.852,-111.5462
-4.08,36.8519,-111.5461
-4.07,36.8518,-111.546
-4.06,36.8517,-111.5458
-4.05,36.8516,-111.5457
-4.04,36.8515,-111.5456
-4.03,36.8514,-111.5455
-4.02,36.8513,-111.5454
-4.01,36.8512,-111.5453
-4,36.851,-111.5452
-3.99,36.8509,-111.545
-3.98,36.8508,-111.5449
-3.97,36.8507,-111.5448
-3.96,36.8506,-111.5447
-3.95,36.8505,-111.5446
-3.94,36.8503,-111.5445
-3.93,36.8502,-111.5444
-3.92,36.8501,-111.5443
-3.91,36.85,-111.5443
-3.9,36.8498,-111.5442
-3.89,36.8497,-111.5441
-3.88,36.8496,-111.544
-3.87,36.8494,-111.544
-3.86,36.8493,-111.5439
-3.85,36.8492,-111.5438
-3.84,36.849,-111.5438
-3.83,36.8489,-111.5437
-3.82,36.8487,-111.5437
-3.81,36.8486,-111.5436
-3.8,36.8485,-111.5436
-3.79,36.8483,-111.5436
-3.78,36.8482,-111.5435
-3.77,36.848,-111.5435
-3.76,36.8479,-111.5435
-3.75,36.8477,-111.5435
-3.74,36.8476,-111.5435
-3.73,36.8475,-111.5435
-3.72,36.8473,-111.5435
-3.71,36.8472,-111.5435
-3.7,36.847,-111.5435
-3.69,36.8469,-111.5435
-3.68,36.8467,-111.5435
-3.67,36.8466,-111.5436
-3.66,36.8464,-111.5436
-3.65,36.8463,-111.5437
-3.64,36.8462,-111.5438
-3.63,36.8461,-111.5438
-3.62,36.8459,-111.5439
-3.61,36.8458,-111.544
-3.6,36.8457,-111.5441
-3.59,36.8456,-111.5442
-3.58,36.8455,-111.5443
-3.57,36.8453,-111.5444
-3.56,36.8452,-111.5446
-3.55,36.8451,-111.5447
-3.54,36.845,-111.5448
-3.53,36.8449,-111.545
-3.52,36.8448,-111.5451
-3.51,36.8447,-111.5452
-3.5,36.8447,-111.5454
-3.49,36.8446,-111.5455
-3.48,36.8445,-111.5457
-3.47,36.8444,-111.5458
-3.46,36.8443,-111.546
-3.45,36.8443,-111.5461
-3.44,36.8442,-111.5463
-3.43,36.8441,-111.5465
-3.42,36.8441,-111.5466
-3.41,36.844,-111.5468
-3.4,36.8439,-111.5469
-3.39,36.8439,-111.5471
-3.38,36.8438,-111.5473
-3.37,36.8437,-111.5474
-3.36,36.8437,-111.5476
-3.35,36.8436,-111.5477
-3.34,36.8436,-111.5479
-3.33,36.8435,-111.5481
-3.32,36.8435,-111.5483
-3.31,36.8434,-111.5484
-3.3,36.8434,-111.5486
-3.29,36.8433,-111.5488
-3.28,36.8433,-111.5489
-3.27,36.8433,-111.5491
-3.26,36.8432,-111.5493
-3.25,36.8432,-111.5495
-3.24,36.8432,-111.5496
-3.23,36.8431,-111.5498
-3.22,36.8431,-111.55
-3.21,36.8431,-111.5502
-3.2,36.8431,-111.5504
-3.19,36.843,-111.5505
-3.18,36.843,-111.5507
-3.17,36.843,-111.5509
-3.16,36.843,-111.5511
-3.15,36.843,-111.5513
-3.14,36.843,-111.5514
-3.13,36.843,-111.5516
-3.12,36.843,-111.5518
-3.11,36.843,-111.552
-3.1,36.843,-111.5522
-3.09,36.843,-111.5523
-3.08,36.843,-111.5525
-3.07,36.843,-111.5527
-3.06,36.843,-111.5529
-3.05,36.843,-111.553
-3.04,36.843,-111.5532
-3.03,36.8431,-111.5534
-3.02,36.8431,-111.5536
-3.01,36.8431,-111.5538
-3,36.8431,-111.5539
-2.99,36.8432,-111.5541
-2.98,36.8432,-111.5543
-2.97,36.8433,-111.5545
-2.96,36.8433,-111.5546
-2.95,36.8433,-111.5548
-2.94,36.8434,-111.555
-2.93,36.8434,-111.5551
-2.92,36.8435,-111.5553
-2.91,36.8435,-111.5555
-2.9,36.8436,-111.5557
-2.89,36.8436,-111.5558
-2.88,36.8437,-111.556
-2.87,36.8438,-111.5561
-2.86,36.8439,-111.5563
-2.85,36.8439,-111.5564
-2.84,36.844,-111.5566
-2.83,36.8441,-111.5567
-2.82,36.8442,-111.5569
-2.81,36.8442,-111.5571
-2.8,36.8442,-111.5573
-2.79,36.8443,-111.5574
-2.78,36.8443,-111.5576
-2.77,36.8444,-111.5578
-2.76,36.8444,-111.5579
-2.75,36.8444,-111.5581
-2.74,36.8443,-111.5583
-2.73,36.8443,-111.5585
-2.72,36.8443,-111.5587
-2.71,36.8443,-111.5589
-2.7,36.8443,-111.559
-2.69,36.8443,-111.5592
-2.68,36.8443,-111.5594
-2.67,36.8443,-111.5596
-2.66,36.8442,-111.5597
-2.65,36.8442,-111.5599
-2.64,36.8441,-111.5601
-2.63,36.8441,-111.5602
-2.62,36.844,-111.5604
-2.61,36.844,-111.5606
-2.6,36.8439,-111.5607
-2.59,36.8438,-111.5609
-2.58,36.8438,-111.5611
-2.57,36.8437,-111.5612
-2.56,36.8436,-111.5614
-2.55,36.8436,-111.5615
-2.54,36.8435,-111.5617
-2.53,36.8434,-111.5618
-2.52,36.8433,-111.562
-2.51,36.8433,-111.5622
-2.5,36.8433,-111.5623
-2.49,36.8432,-111.5625
-2.48,36.8432,-111.5627
-2.47,36.8432,-111.5629
-2.46,36.8431,-111.563
-2.45,36.8431,-111.5632
-2.44,36.8431,-111.5634
-2.43,36.843,-111.5636
-2.42,36.843,-111.5638
-2.41,36.843,-111.5639
-2.4,36.843,-111.5641
-2.39,36.8429,-111.5643
-2.38,36.8429,-111.5645
-2.37,36.8429,-111.5646
-2.36,36.8429,-111.5648
-2.35,36.8428,-111.565
-2.34,36.8428,-111.5652
-2.33,36.8428,-111.5654
-2.32,36.8428,-111.5655
-2.31,36.8428,-111.5657
-2.3,36.8427,-111.5659
-2.29,36.8427,-111.5661
-2.28,36.8427,-111.5663
-2.27,36.8427,-111.5664
-2.26,36.8427,-111.5666
-2.25,36.8427,-111.5668
-2.24,36.8427,-111.567
-2.23,36.8427,-111.5672
-2.22,36.8427,-111.5673
-2.21,36.8427,-111.5675
-2.2,36.8427,-111.5677
-2.19,36.8428,-111.5679
-2.18,36.8428,-111.568
-2.17,36.8428,-111.5682
-2.16,36.8429,-111.5684
-2.15,36.8429,-111.5686
-2.14,36.843,-111.5687
-2.13,36.843,-111.5689
-2.12,36.8431,-111.5691
-2.11,36.8432,-111.5692
-2.1,36.8432,-111.5694
-2.09,36.8433,-111.5695
-2.08,36.8434,-111.5697
-2.07,36.8434,-111.5698
-2.06,36.8435,-111.57
-2.05,36.8436,-111.5702
-2.04,36.8437,-111.5703
-2.03,36.8438,-111.5704
-2.02,36.8438,-111.5706
-2.01,36.8439,-111.5707
-2,36.844,-111.5709
-1.99,36.8441,-111.571
-1.98,36.8442,-111.5712
-1.97,36.8443,-111.5713
-1.96,36.8444,-111.5714
-1.95,36.8445,-111.5716
-1.94,36.8446,-111.5717
-1.93,36.8447,-111.5718
-1.92,36.8448,-111.5719
-1.91,36.8449,-111.5721
-1.9,36.845,-111.5721
-1.89,36.8452,-111.5722
-1.88,36.8453,-111.5723
-1.87,36.8455,-111.5723
-1.86,36.8456,-111.5723
-1.85,36.8457,-111.5724
-1.84,36.8459,-111.5724
-1.83,36.846,-111.5724
-1.82,36.8462,-111.5724
-1.81,36.8463,-111.5725
-1.8,36.8465,-111.5725
-1.79,36.8466,-111.5725
-1.78,36.8468,-111.5725
-1.77,36.8469,-111.5725
-1.76,36.847,-111.5725
-1.75,36.8472,-111.5725
-1.74,36.8473,-111.5726
-1.73,36.8475,-111.5726
-1.72,36.8476,-111.5726
-1.71,36.8478,-111.5727
-1.7,36.8479,-111.5727
-1.69,36.848,-111.5728
-1.68,36.8482,-111.5729
-1.67,36.8483,-111.573
-1.66,36.8484,-111.573
-1.65,36.8486,-111.5731
-1.64,36.8487,-111.5732
-1.63,36.8488,-111.5733
-1.62,36.8489,-111.5734
-1.61,36.8491,-111.5735
-1.6,36.8492,-111.5736
-1.59,36.8493,-111.5737
-1.58,36.8494,-111.5737
-1.57,36.8496,-111.5738
-1.56,36.8497,-111.5739
-1.55,36.8498,-111.574
-1.54,36.85,-111.5741
-1.53,36.8501,-111.5742
-1.52,36.8502,-111.5742
-1.51,36.8503,-111.5743
-1.5,36.8505,-111.5744
-1.49,36.8506,-111.5745
-1.48,36.8507,-111.5746
-1.47,36.8509,-111.5746
-1.46,36.851,-111.5747
-1.45,36.8511,-111.5748
-1.44,36.8512,-111.5749
-1.43,36.8514,-111.575
-1.42,36.8515,-111.575
-1.41,36.8517,-111.5751
-1.4,36.8518,-111.5752
-1.39,36.8519,-111.5752
-1.38,36.852,-111.5753
-1.37,36.8522,-111.5754
-1.36,36.8523,-111.5755
-1.35,36.8524,-111.5755
-1.34,36.8526,-111.5756
-1.33,36.8527,-111.5757
-1.32,36.8528,-111.5758
-1.31,36.853,-111.5758
-1.3,36.8531,-111.5759
-1.29,36.8532,-111.576
-1.28,36.8534,-111.5761
-1.27,36.8535,-111.5762
-1.26,36.8536,-111.5762
-1.25,36.8538,-111.5763
-1.24,36.8539,-111.5764
-1.23,36.854,-111.5764
-1.22,36.8542,-111.5765
-1.21,36.8543,-111.5765
-1.2,36.8544,-111.5766
-1.19,36.8546,-111.5767
-1.18,36.8547,-111.5767
-1.17,36.8549,-111.5768
-1.16,36.855,-111.5768
-1.15,36.8551,-111.5769
-1.14,36.8553,-111.5769
-1.13,36.8554,-111.577
-1.12,36.8556,-111.577
-1.11,36.8557,-111.577
-1.1,36.8558,-111.577
-1.09,36.856,-111.5771
-1.08,36.8561,-111.5771
-1.07,36.8563,-111.5771
-1.06,36.8564,-111.5772
-1.05,36.8566,-111.5772
-1.04,36.8567,-111.5772
-1.03,36.8568,-111.5773
-1.02,36.857,-111.5773
-1.01,36.8571,-111.5773
-1,36.8573,-111.5774
-0.99,36.8574,-111.5774
-0.98,36.8576,-111.5774
-0.97,36.8577,-111.5775
-0.96,36.8578,-111.5775
-0.95,36.858,-111.5775
-0.94,36.8581,-111.5775
-0.93,36.8583,-111.5776
-0.92,36.8584,-111.5776
-0.91,36.8586,-111.5776
-0.9,36.8587,-111.5775
-0.89,36.8588,-111.5775
-0.88,36.859,-111.5775
-0.87,36.8591,-111.5775
-0.86,36.8593,-111.5775
-0.85,36.8594,-111.5774
-0.84,36.8596,-111.5774
-0.83,36.8597,-111.5774
-0.82,36.8598,-111.5773
-0.81,36.86,-111.5773
-0.8,36.8601,-111.5773
-0.79,36.8603,-111.5773
-0.78,36.8604,-111.5773
-0.77,36.8606,-111.5773
-0.76,36.8607,-111.5773
-0.75,36.8609,-111.5773
-0.74,36.861,-111.5773
-0.73,36.8611,-111.5774
-0.72,36.8613,-111.5774
-0.71,36.8614,-111.5774
-0.7,36.8616,-111.5775
-0.69,36.8617,-111.5775
-0.68,36.8618,-111.5776
-0.67,36.862,-111.5777
-0.66,36.8621,-111.5777
-0.65,36.8622,-111.5778
-0.64,36.8624,-111.5779
-0.63,36.8625,-111.5779
-0.62,36.8626,-111.578
-0.61,36.8628,-111.5781
-0.6,36.8629,-111.5782
-0.59,36.863,-111.5783
-0.58,36.8631,-111.5784
-0.57,36.8633,-111.5785
-0.56,36.8634,-111.5786
-0.55,36.8635,-111.5787
-0.54,36.8636,-111.5788
-0.53,36.8637,-111.5789
-0.52,36.8638,-111.579
-0.51,36.8639,-111.5791
-0.5,36.8641,-111.5793
-0.49,36.8642,-111.5794
-0.48,36.8642,-111.5795
-0.47,36.8643,-111.5797
-0.46,36.8644,-111.5798
-0.45,36.8645,-111.58
-0.44,36.8646,-111.5801
-0.43,36.8647,-111.5803
-0.42,36.8647,-111.5804
-0.41,36.8648,-111.5806
-0.4,36.8649,-111.5807
-0.39,36.8649,-111.5809
-0.38,36.865,-111.5811
-0.37,36.865,-111.5813
-0.36,36.8651,-111.5814
-0.35,36.8651,-111.5816
-0.34,36.8651,-111.5818
-0.33,36.8651,-111.582
-0.32,36.8652,-111.5821
-0.31,36.8652,-111.5823
-0.3,36.8652,-111.5825
-0.29,36.8652,-111.5827
-0.28,36.8652,-111.5829
-0.27,36.8652,-111.583
-0.26,36.8652,-111.5832
-0.25,36.8653,-111.5834
-0.24,36.8653,-111.5836
-0.23,36.8653,-111.5838
-0.22,36.8653,-111.5839
-0.21,36.8653,-111.5841
-0.2,36.8653,-111.5843
-0.19,36.8652,-111.5845
-0.18,36.8652,-111.5847
-0.17,36.8652,-111.5848
-0.16,36.8652,-111.585
-0.15,36.8652,-111.5852
-0.14,36.8652,-111.5854
-0.13,36.8652,-111.5856
-0.12,36.8652,-111.5857
-0.11,36.8651,-111.5859
-0.1,36.8651,-111.5861
-0.09,36.8651,-111.5863
-0.08,36.8651,-111.5864
-0.07,36.865,-111.5866
-0.06,36.865,-111.5868
-0.05,36.865,-111.587
-0.04,36.865,-111.5872
-0.03,36.8649,-111.5873
-0.02,36.8649,-111.5875
-0.01,36.8649,-111.5877
0,36.8649,-111.5879
0.01,36.8649,-111.5881
0.02,36.8648,-111.5882
0.03,36.8648,-111.5884
0.04,36.8648,-111.5886
0.05,36.8647,-111.5887
0.06,36.8647,-111.5889
0.07,36.8646,-111.5891
0.08,36.8645,-111.5892
0.09,36.8644,-111.5894
0.1,36.8644,-111.5895
0.11,36.8643,-111.5897
0.12,36.8642,-111.5899
0.13,36.8642,-111.59
0.14,36.8641,-111.5902
0.15,36.864,-111.5903
0.16,36.8638,-111.5904
0.17,36.8637,-111.5905
0.18,36.8636,-111.5906
0.19,36.8635,-111.5907
0.2,36.8633,-111.5907
0.21,36.8632,-111.5908
0.22,36.8631,-111.5909
0.23,36.863,-111.591
0.24,36.8628,-111.5911
0.25,36.8627,-111.5912
0.26,36.8626,-111.5913
0.27,36.8625,-111.5914
0.28,36.8624,-111.5916
0.29,36.8623,-111.5917
0.3,36.8622,-111.5918
0.31,36.8621,-111.592
0.32,36.862,-111.5921
0.33,36.8619,-111.5922
0.34,36.8618,-111.5923
0.35,36.8617,-111.5925
0.36,36.8616,-111.5926
0.37,36.8615,-111.5928
0.38,36.8614,-111.5929
0.39,36.8614,-111.5931
0.4,36.8613,-111.5932
0.41,36.8612,-111.5934
0.42,36.8611,-111.5935
0.43,36.861,-111.5937
0.44,36.861,-111.5938
0.45,36.8609,-111.594
0.46,36.8608,-111.5941
0.47,36.8607,-111.5943
0.48,36.8607,-111.5944
0.49,36.8606,-111.5946
0.5,36.8605,-111.5947
0.51,36.8604,-111.5949
0.52,36.8604,-111.595
0.53,36.8603,-111.5952
0.54,36.8602,-111.5954
0.55,36.8602,-111.5955
0.56,36.8601,-111.5957
0.57,36.86,-111.5959
0.58,36.86,-111.596
0.59,36.8599,-111.5962
0.6,36.8599,-111.5964
0.61,36.8598,-111.5965
0.62,36.8598,-111.5967
0.63,36.8597,-111.5969
0.64,36.8597,-111.597
0.65,36.8596,-111.5972
0.66,36.8596,-111.5974
0.67,36.8595,-111.5975
0.68,36.8595,-111.5977
0.69,36.8594,-111.5979
0.7,36.8594,-111.598
0.71,36.8593,-111.5982
0.72,36.8593,-111.5984
0.73,36.8592,-111.5985
0.74,36.8591,-111.5987
0.75,36.8591,-111.5989
0.76,36.859,-111.599
0.77,36.859,-111.5992
0.78,36.8589,-111.5994
0.79,36.8588,-111.5995
0.8,36.8588,-111.5997
0.81,36.8587,-111.5999
0.82,36.8587,-111.6
0.83,36.8586,-111.6002
0.84,36.8585,-111.6003
0.85,36.8584,-111.6005
0.86,36.8584,-111.6006
0.87,36.8583,-111.6008
0.88,36.8582,-111.6009
0.89,36.8581,-111.6011
0.9,36.858,-111.6012
0.91,36.8579,-111.6014
0.92,36.8578,-111.6015
0.93,36.8577,-111.6016
0.94,36.8576,-111.6017
0.95,36.8575,-111.6018
0.96,36.8574,-111.6019
0.97,36.8572,-111.602
0.98,36.8571,-111.6021
0.99,36.857,-111.6021
1,36.8568,-111.6022
1.01,36.8567,-111.6023
1.02,36.8566,-111.6024
1.03,36.8564,-111.6024
1.04,36.8563,-111.6025
1.05,36.8562,-111.6026
1.06,36.8561,-111.6027
1.07,36.856,-111.6028
1.08,36.8558,-111.603
1.09,36.8557,-111.6031
1.1,36.8556,-111.6032
1.11,36.8555,-111.6033
1.12,36.8554,-111.6034
1.13,36.8553,-111.6035
1.14,36.8551,-111.6036
1.15,36.855,-111.6037
1.16,36.8549,-111.6038
1.17,36.8548,-111.6039
1.18,36.8547,-111.604
1.19,36.8545,-111.6041
1.2,36.8544,-111.6042
1.21,36.8543,-111.6043
1.22,36.8542,-111.6044
1.23,36.8541,-111.6045
1.24,36.854,-111.6047
1.25,36.8539,-111.6048
1.26,36.8537,-111.6049
1.27,36.8536,-111.605
1.28,36.8535,-111.6051
1.29,36.8534,-111.6052
1.3,36.8533,-111.6053
1.31,36.8531,-111.6054
1.32,36.853,-111.6055
1.33,36.8529,-111.6056
1.34,36.8528,-111.6057
1.35,36.8527,-111.6058
1.36,36.8525,-111.6059
1.37,36.8524,-111.606
1.38,36.8523,-111.6061
1.39,36.8522,-111.6061
1.4,36.852,-111.6063
1.41,36.8519,-111.6064
1.42,36.8518,-111.6065
1.43,36.8517,-111.6066
1.44,36.8516,-111.6067
1.45,36.8515,-111.6068
1.46,36.8513,-111.6069
1.47,36.8512,-111.607
1.48,36.8511,-111.6071
1.49,36.851,-111.6073
1.5,36.8509,-111.6074
1.51,36.8508,-111.6075
1.52,36.8507,-111.6076
1.53,36.8506,-111.6078
1.54,36.8505,-111.6079
1.55,36.8504,-111.608
1.56,36.8503,-111.6082
1.57,36.8502,-111.6083
1.58,36.8501,-111.6085
1.59,36.85,-111.6086
1.6,36.85,-111.6087
1.61,36.8499,-111.6089
1.62,36.8498,-111.6091
1.63,36.8497,-111.6092
1.64,36.8497,-111.6094
1.65,36.8497,-111.6096
1.66,36.8497,-111.6097
1.67,36.8497,-111.6099
1.68,36.8497,-111.6101
1.69,36.8497,-111.6103
1.7,36.8497,-111.6105
1.71,36.8497,-111.6106
1.72,36.8497,-111.6108
1.73,36.8497,-111.611
1.74,36.8497,-111.6112
1.75,36.8497,-111.6114
1.76,36.8497,-111.6115
1.77,36.8497,-111.6117
1.78,36.8497,-111.6119
1.79,36.8498,-111.6121
1.8,36.8498,-111.6123
1.81,36.8498,-111.6124
1.82,36.8498,-111.6126
1.83,36.8498,-111.6128
1.84,36.8498,-111.613
1.85,36.8498,-111.6132
1.86,36.8498,-111.6133
1.87,36.8498,-111.6135
1.88,36.8497,-111.6137
1.89,36.8497,-111.6139
1.9,36.8497,-111.6141
1.91,36.8497,-111.6142
1.92,36.8496,-111.6144
1.93,36.8496,-111.6146
1.94,36.8495,-111.6148
1.95,36.8495,-111.6149
1.96,36.8494,-111.6151
1.97,36.8493,-111.6152
1.98,36.8492,-111.6154
1.99,36.8492,-111.6155
2,36.849,-111.6156
2.01,36.8489,-111.6158
